role,p,mor,ks,n,val,se
Detector2,0.2,-2,4,100,0.5789115428245295,0.024377296840905244
Detector2,0.2,-2,5,100,0.5859890593690857,0.024260588166881987
Detector2,0.2,-2,6,100,0.48374297767815133,0.02497357092252269
Detector2,0.2,-2,7,100,0.49233045797466074,0.024994117812512155
Detector2,0.2,-2,8,100,0.49212505856527716,0.024993798529739965
Detector2,0.2,-2,9,100,0.49186384891110563,0.02499338030454587
Detector2,0.2,-2,10,100,0.4910470093502996,0.024991984395842635
Detector,0.2,-1,0,100,0.3163743663988285,0.02162816266845683
Detector,0.2,-1,1,100,0.31428162580125424,0.021550868548497464
Detector,0.2,-1,2,100,0.38989306847723465,0.02378764636306411
Detector,0.2,-1,3,100,0.4454809747918557,0.02470276758903537
Detector,0.2,-1,4,100,0.4627989016523531,0.024861607828172875
Detector,0.2,-1,5,100,0.487210011010379,0.024983641618164538
Detector,0.2,-1,6,100,0.4897797262300658,0.02498955460040676
Detector,0.2,-1,7,100,0.6057183003935657,0.02388236409618958
Detector,0.2,-1,8,100,0.605210496466327,0.0238930751433309
Detector,0.2,-1,9,100,0.6057029370573184,0.02388268890974566
Detector,0.2,-1,10,100,0.6065678735321715,0.023864328833083114
Liar,0.2,-1,0,100,6.893435751456336,0.21745630910403366
Liar,0.2,-1,1,100,6.811681924963855,0.23083884710848918
Liar,0.2,-1,2,100,6.80229324254143,0.23297051561403506
Liar,0.2,-1,3,100,6.849301685033279,0.22454564354459322
Liar,0.2,-1,4,100,6.899840324681465,0.21658319502200302
Liar,0.2,-1,5,100,7.026678678751244,0.19882098427955872
Liar,0.2,-1,6,100,7.075468223200646,0.18717967044632636
Liar,0.2,-1,7,100,7.95637678129249,0.12975407470080302
Liar,0.2,-1,8,100,8.594183114975909,0.08046968379974122
Liar,0.2,-1,9,100,9.232446263922936,0.032326496334192587
Liar,0.2,-1,10,100,9.900899927672919,0.01475434704956069
Detector2,0.2,-1,0,100,0.7648634625622549,0.0179847346199533
Detector2,0.2,-1,1,100,0.4788948470670865,0.024955457251967832
Detector2,0.2,-1,2,100,0.40825997140220355,0.024158376715287554
Detector2,0.2,-1,3,100,0.42934087145255334,0.024500728755291544
Detector2,0.2,-1,4,100,0.4676573797500129,0.02489539549153651
Detector2,0.2,-1,5,100,0.4984482730487581,0.02499975921434688
Detector2,0.2,-1,6,100,0.48666973028085336,0.02498223039092148
Detector2,0.2,-1,7,100,0.5124513335559268,0.024984496429267904
Detector2,0.2,-1,8,100,0.5164553883379758,0.02497292201946464
Detector2,0.2,-1,9,100,0.5186544316291308,0.024965201218059407
Detector2,0.2,-1,10,100,0.5219368356962594,0.02495187752396353
Detector,0.2,0,0,100,0.26890154020001344,0.0196593501878074
Detector,0.2,0,1,100,0.24443049171672054,0.018468422643584274
Detector,0.2,0,2,100,0.31666120522429647,0.021638688633019244
Detector,0.2,0,3,100,0.4440331257900343,0.024686770899116587
Detector,0.2,0,4,100,0.4866871589175953,0.024982276826231463
Detector,0.2,0,5,100,0.49962788392010055,0.02499998615296231
Detector,0.2,0,6,100,0.498999180315592,0.02499989983599593
Detector,0.2,0,7,100,0.5885031529476,0.024216719191833373
Detector,0.2,0,8,100,0.5807227539579718,0.024348383699344077
Detector,0.2,0,9,100,0.5786594848340354,0.024381268544564415
Detector,0.2,0,10,100,0.5781853383303628,0.02438870528701667
Liar,0.2,0,0,100,7.086774599688557,0.2431594410399681
Liar,0.2,0,1,100,6.974732373608489,0.26169839598572275
Liar,0.2,0,2,100,6.951094766192794,0.2656461723553334
Liar,0.2,0,3,100,7.031423037973776,0.2506742608639948
Liar,0.2,0,4,100,7.1262472516659265,0.23330792135480358
Liar,0.2,0,5,100,7.256138265926621,0.2085616855526832
Liar,0.2,0,6,100,7.395764810911512,0.17666877875039505
Liar,0.2,0,7,100,8.15748511987453,0.13193812510235176
Liar,0.2,0,8,100,8.68817286087396,0.07892165974685596
Liar,0.2,0,9,100,9.23676464226847,0.02868307648511608
Liar,0.2,0,10,100,9.933318189066515,0.008691873048238565
Detector2,0.2,0,0,100,0.7095473313383872,0.020608991592896017
Detector2,0.2,0,1,100,0.4165187387668236,0.024303087902291815
Detector2,0.2,0,2,100,0.31517635413972916,0.02158402199309172
Detector2,0.2,0,3,100,0.34154964351657646,0.0224893484530276
Detector2,0.2,0,4,100,0.39455354984164304,0.023888104614900114
Detector2,0.2,0,5,100,0.4350042440245096,0.02457755517051745
Detector2,0.2,0,6,100,0.43431915016638084,0.024568602596513358
Detector2,0.2,0,7,100,0.5603211010909146,0.024636136476317967
Detector2,0.2,0,8,100,0.568331254785349,0.02453308396194597
Detector2,0.2,0,9,100,0.5721457748160429,0.024479498717619282
Detector2,0.2,0,10,100,0.5779978834885148,0.024391633017131206
Detector,0.2,1,0,100,0.18973239675960774,0.015373401437946252
Detector,0.2,1,1,100,0.147983400215729,0.012608431347632038
Detector,0.2,1,2,100,0.16131649845766285,0.013529348578302172
Detector,0.2,1,3,100,0.3381457514485863,0.02238032022258572
Detector,0.2,1,4,100,0.4810792154279245,0.024964200391117713
Detector,0.2,1,5,100,0.5032379923202759,0.024998951540573383
Detector,0.2,1,6,100,0.5321380380245849,0.024896714651193034
Detector,0.2,1,7,100,0.5414951532273914,0.024827815225863532
Detector,0.2,1,8,100,0.5456193875798658,0.024791887147683798
Detector,0.2,1,9,100,0.5396967507217072,0.024842416798213866
Detector,0.2,1,10,100,0.5394504093472738,0.024844366520233252
Liar,0.2,1,0,100,7.8710771195171745,0.2346920895867742
Liar,0.2,1,1,100,7.822187061988924,0.24516346570480266
Liar,0.2,1,2,100,7.7938924878807665,0.25018867248398236
Liar,0.2,1,3,100,7.815044582412446,0.2388516829077854
Liar,0.2,1,4,100,7.911085528578238,0.2104719998068662
Liar,0.2,1,5,100,7.945881164566103,0.17281618614945898
Liar,0.2,1,6,100,7.882446208995842,0.12724281844637234
Liar,0.2,1,7,100,7.868095667227747,0.08004927711266144
Liar,0.2,1,8,100,8.241438124259416,0.04052745284804547
Liar,0.2,1,9,100,9.19808681113679,0.024879988759536103
Liar,0.2,1,10,100,9.976222567037146,0.002865023809275303
Detector2,0.2,1,0,100,0.6127580847916755,0.023728561431411332
Detector2,0.2,1,1,100,0.3746748721952933,0.023429361234073392
Detector2,0.2,1,2,100,0.31465213667113573,0.021564616955942466
Detector2,0.2,1,3,100,0.3258844157378449,0.021968376331704835
Detector2,0.2,1,4,100,0.42559099314986054,0.024446329969957593
Detector2,0.2,1,5,100,0.5015985781627335,0.024999744454785762
Detector2,0.2,1,6,100,0.5193257707942219,0.02496265145832092
Detector2,0.2,1,7,100,0.5008193590546123,0.024999932865073963
Detector2,0.2,1,8,100,0.5049533020219675,0.024997546479907918
Detector2,0.2,1,9,100,0.5094751696498152,0.024991022116010723
Detector2,0.2,1,10,100,0.531290646596649,0.024902089543556362
Detector,0.2,2,0,100,0.11907171127862645,0.010489363885180587
Detector,0.2,2,1,100,0.08479150260502805,0.0077601903691009565
Detector,0.2,2,2,100,0.0956100532614381,0.008646877097678305
Detector,0.2,2,3,100,0.3064158221450428,0.02125251660842203
Detector,0.2,2,4,100,0.4610508198787313,0.024848296136788097
Detector,0.2,2,5,100,0.4792659015183351,0.02495700971601526
Detector,0.2,2,6,100,0.5018866932304941,0.024999644038865402
Detector,0.2,2,7,100,0.5221088986276378,0.024951119660147285
Detector,0.2,2,8,100,0.5358959769371453,0.024871147883972794
Detector,0.2,2,9,100,0.5481224819643734,0.024768422672958857
Detector,0.2,2,10,100,0.5599772168801671,0.024640273345530938
Liar,0.2,2,0,100,6.2524711341598955,0.29510159413050324
Liar,0.2,2,1,100,6.179137336512768,0.3022603302848069
Liar,0.2,2,2,100,6.062262475848443,0.31195234171861325
Liar,0.2,2,3,100,6.009777223919511,0.304195712611597
Liar,0.2,2,4,100,6.264181894634991,0.2647770464409323
Liar,0.2,2,5,100,6.9109481983828065,0.22474601166379174
Liar,0.2,2,6,100,7.43584409387524,0.17272498319540724
Liar,0.2,2,7,100,7.918036963541973,0.11080671162133633
Liar,0.2,2,8,100,8.37205488975746,0.04516394076026587
Liar,0.2,2,9,100,9.0554760015356,0.006800494113580413
Liar,0.2,2,10,100,9.991313833259316,0.0010752355682995226
Detector2,0.2,2,0,100,0.4700012715718408,0.024910007629269353
Detector2,0.2,2,1,100,0.2564600063663104,0.019068827150090242
Detector2,0.2,2,2,100,0.22145099269790228,0.017241045053101593
Detector2,0.2,2,3,100,0.24826769339766516,0.01866308458126681
Detector2,0.2,2,4,100,0.37221465618992733,0.023367090590734153
Detector2,0.2,2,5,100,0.4499087192496713,0.024749086359279172
Detector2,0.2,2,6,100,0.4977547046205132,0.024999495864865887
Detector2,0.2,2,7,100,0.5069847145626939,0.02499512137624777
Detector2,0.2,2,8,100,0.5207390072735569,0.024956989357730736
Detector2,0.2,2,9,100,0.5477658252295824,0.024771842594013698
Detector2,0.2,2,10,100,0.5608351705650723,0.024629908202231855
Detector,0.2,3,0,100,0.08158719637502147,0.0074930725762685155
Detector,0.2,3,1,100,0.05644520801373586,0.0053259146506021956
Detector,0.2,3,2,100,0.06042708156236967,0.005677564937622439
Detector,0.2,3,3,100,0.12924979895908856,0.011254428842812374
Detector,0.2,3,4,100,0.45193961076772915,0.024769019898684262
Detector,0.2,3,5,100,0.5063232406575113,0.02499600166275872
Detector,0.2,3,6,100,0.5261759597488919,0.024931481913122437
Detector,0.2,3,7,100,0.5324919014278908,0.02489442763416002
Detector,0.2,3,8,100,0.5345224706881648,0.02488081990175848
Detector,0.2,3,9,100,0.5360171465535897,0.024870276515413726
Detector,0.2,3,10,100,0.5375972380106742,0.024858644769396872
Liar,0.2,3,0,100,7.241364271682216,0.2628684898263603
Liar,0.2,3,1,100,7.192396128803937,0.26902301679398816
Liar,0.2,3,2,100,7.093927387509404,0.27989495112869867
Liar,0.2,3,3,100,7.007719858962789,0.2847640645497011
Liar,0.2,3,4,100,6.893709154952209,0.2542045244683307
Liar,0.2,3,5,100,7.126925786424664,0.2013123566080603
Liar,0.2,3,6,100,7.79755246543912,0.16860754558508112
Liar,0.2,3,7,100,8.051161709064745,0.10443345452724835
Liar,0.2,3,8,100,8.394619116360747,0.04466894693803062
Liar,0.2,3,9,100,9.061978473458954,0.007817055657653784
Liar,0.2,3,10,100,9.992083974193378,9.544494156920802e-4
Detector2,0.2,3,0,100,0.33948101470059894,0.02242336553584507
Detector2,0.2,3,1,100,0.16292356608710615,0.013637947770056651
Detector2,0.2,3,2,100,0.1443779998414533,0.012353299300323462
Detector2,0.2,3,3,100,0.20169496071024942,0.016101410353434036
Detector2,0.2,3,4,100,0.34699456491148656,0.022658933683337473
Detector2,0.2,3,5,100,0.41612721403078196,0.024296535577376176
Detector2,0.2,3,6,100,0.39357428770022995,0.02386735677614866
Detector2,0.2,3,7,100,0.42164635953138124,0.02438607070253144
Detector2,0.2,3,8,100,0.46000233514976613,0.024840018680652835
Detector2,0.2,3,9,100,0.5086419703135101,0.024992531634910043
Detector2,0.2,3,10,100,0.5371113342527625,0.024862274886997972
Detector,0.2,4,0,100,0.05827285420209509,0.005487712866523646
Detector,0.2,4,1,100,0.04617793839069896,0.004404553639668378
Detector,0.2,4,2,100,0.047885519269376245,0.004559249631367844
Detector,0.2,4,3,100,0.07248104107233924,0.006722753975740911
Detector,0.2,4,4,100,0.26426792846041824,0.01944303904476575
Detector,0.2,4,5,100,0.4194745895616315,0.02435156582737323
Detector,0.2,4,6,100,0.4006881415896467,0.024013715477908194
Detector,0.2,4,7,100,0.5030100057916119,0.024999093986513447
Detector,0.2,4,8,100,0.5051752317189975,0.024997321697665466
Detector,0.2,4,9,100,0.5055969366020893,0.024996867430067217
Detector,0.2,4,10,100,0.5059510943192419,0.024996458447640348
Liar,0.2,4,0,100,7.5029042561736725,0.23167192200828404
Liar,0.2,4,1,100,7.445847219377151,0.23957030787142441
Liar,0.2,4,2,100,7.335703889568364,0.2530912293032592
Liar,0.2,4,3,100,7.2141048524960985,0.2607825249356275
Liar,0.2,4,4,100,7.112977389962796,0.2482455348538243
Liar,0.2,4,5,100,6.663369909258806,0.15827606342663347
Liar,0.2,4,6,100,6.725032475428712,0.0893864936406146
Liar,0.2,4,7,100,8.0342041142875,0.10361247090635609
Liar,0.2,4,8,100,8.36180982570826,0.037328625995549654
Liar,0.2,4,9,100,9.050520156548798,0.005330285523699548
Liar,0.2,4,10,100,9.994670248118565,5.548334458455073e-4
Detector2,0.2,4,0,100,0.21756059116003396,0.01702279803341305
Detector2,0.2,4,1,100,0.093314396107559,0.008460681958664059
Detector2,0.2,4,2,100,0.08190934269143436,0.007520020227129154
Detector2,0.2,4,3,100,0.12880515714248628,0.01122143886359857
Detector2,0.2,4,4,100,0.237811083442196,0.01812569720342449
Detector2,0.2,4,5,100,0.4034059244325774,0.024066958456527503
Detector2,0.2,4,6,100,0.42022439775571896,0.024363585328656227
Detector2,0.2,4,7,100,0.34979415587511115,0.022743820439072956
Detector2,0.2,4,8,100,0.41363930406162314,0.024254183019703925
Detector2,0.2,4,9,100,0.48157738331586697,0.02496606071945095
Detector2,0.2,4,10,100,0.5143153106305566,0.024979507188155066
Detector,0.2,5,0,100,0.04116762597945552,0.003947285255067118
Detector,0.2,5,1,100,0.03544828465838348,0.0034191703773161696
Detector,0.2,5,2,100,0.03630933298612359,0.0034990965324226387
Detector,0.2,5,3,100,0.04820135377150545,0.004587798326609963
Detector,0.2,5,4,100,0.20922352236697642,0.016544904005533174
Detector,0.2,5,5,100,0.4760463745390225,0.02494262238272752
Detector,0.2,5,6,100,0.5089649924661773,0.02499196289100814
Detector,0.2,5,7,100,0.47031272575298894,0.02491186657477828
Detector,0.2,5,8,100,0.4804240965016234,0.024961678400222228
Detector,0.2,5,9,100,0.48073437325456564,0.024962883562610557
Detector,0.2,5,10,100,0.48087388289902844,0.02496341916446399
Liar,0.2,5,0,100,7.536242882359683,0.22453536025030588
Liar,0.2,5,1,100,7.452435414920833,0.23459590290034948
Liar,0.2,5,2,100,7.267558794320306,0.25542043522721947
Liar,0.2,5,3,100,7.058831256818725,0.2724781904051268
Liar,0.2,5,4,100,6.9525044328907395,0.2551972738274356
Liar,0.2,5,5,100,6.38328878282251,0.14509426725763017
Liar,0.2,5,6,100,6.523761938970939,0.07607003237602875
Liar,0.2,5,7,100,7.758068835508837,0.079456614626984
Liar,0.2,5,8,100,8.19952045537386,0.021972958757397024
Liar,0.2,5,9,100,9.022979865103304,0.0025924137602992216
Liar,0.2,5,10,100,9.997705766933239,2.522376461856424e-4
Detector2,0.2,5,0,100,0.1168095095555503,0.01031650480329421
Detector2,0.2,5,1,100,0.04562547884520682,0.00435437945253524
Detector2,0.2,5,2,100,0.041140396615064266,0.003944786438141947
Detector2,0.2,5,3,100,0.07868078765891863,0.00724901213122908
Detector2,0.2,5,4,100,0.2000289526911383,0.016001737077642467
Detector2,0.2,5,5,100,0.42495790322302657,0.024436868371131536
Detector2,0.2,5,6,100,0.48595013909566265,0.02498026014085688
Detector2,0.2,5,7,100,0.26399559768084624,0.019430192208597902
Detector2,0.2,5,8,100,0.3573912295966647,0.022966273860404878
Detector2,0.2,5,9,100,0.4386689869748284,0.024623850684130626
Detector2,0.2,5,10,100,0.471992088292944,0.024921555688180975
Detector,0.2,6,0,100,0.03334636149801711,0.0032234381672860677
Detector,0.2,6,1,100,0.030817662524992417,0.0029867934201488096
Detector,0.2,6,2,100,0.031359703903424505,0.003037627287451405
Detector,0.2,6,3,100,0.03804878652140609,0.003660107636565456
Detector,0.2,6,4,100,0.16203563472843757,0.013578008780658993
Detector,0.2,6,5,100,0.4869381756170055,0.02498293887437878
Detector,0.2,6,6,100,0.504667036769349,0.024997821876779354
Detector,0.2,6,7,100,0.4441940483615309,0.024688569576172485
Detector,0.2,6,8,100,0.47846587441742516,0.024953628143539387
Detector,0.2,6,9,100,0.478848473648039,0.024955261293298232
Detector,0.2,6,10,100,0.47894905900615364,0.02495568578832736
Liar,0.2,6,0,100,7.718943704617532,0.21143645900943375
Liar,0.2,6,1,100,7.615023465087311,0.22302643041635534
Liar,0.2,6,2,100,7.362709527549973,0.25007582155163
Liar,0.2,6,3,100,7.063544842052477,0.27763324344077395
Liar,0.2,6,4,100,7.003992908790047,0.26069996133719353
Liar,0.2,6,5,100,6.115744770919961,0.1285527085769544
Liar,0.2,6,6,100,6.383519956203732,0.059946966378236786
Liar,0.2,6,7,100,7.528966712019192,0.055951603057329005
Liar,0.2,6,8,100,8.111003102841806,0.012241150951218704
Liar,0.2,6,9,100,9.011507923974923,0.0012920977108875666
Liar,0.2,6,10,100,9.998887543450309,1.2072083400262901e-4
Detector2,0.2,6,0,100,0.060256030803326026,0.0056625241555154655
Detector2,0.2,6,1,100,0.02253562332305082,0.0022027769004492386
Detector2,0.2,6,2,100,0.02062498604880009,0.002019959599928689
Detector2,0.2,6,3,100,0.04267716725832515,0.004085582665313009
Detector2,0.2,6,4,100,0.12402132518876965,0.01086400360871911
Detector2,0.2,6,5,100,0.31174979547779486,0.021456186049734795
Detector2,0.2,6,6,100,0.38269607184420334,0.023623978843921967
Detector2,0.2,6,7,100,0.2679825609765163,0.0196167907988984
Detector2,0.2,6,8,100,0.42414944443686625,0.024424669322076396
Detector2,0.2,6,9,100,0.5423632501828126,0.02482053550339484
Detector2,0.2,6,10,100,0.5866388776000133,0.02424937048882099
Detector,0.2,7,0,100,0.035781450563802844,0.003450113835935298
Detector,0.2,7,1,100,0.03475586316801104,0.0033547893143457534
Detector,0.2,7,2,100,0.03504624113770024,0.0033818002119818404
Detector,0.2,7,3,100,0.03839872451657642,0.0036924262472076497
Detector,0.2,7,4,100,0.10136702348761804,0.009109175003687874
Detector,0.2,7,5,100,0.41058885751382634,0.024200564759931716
Detector,0.2,7,6,100,0.4310650081475003,0.024524796689829584
Detector,0.2,7,7,100,0.34752663330684547,0.022675187244925486
Detector,0.2,7,8,100,0.4931528958710925,0.024995311716504792
Detector,0.2,7,9,100,0.493587737359498,0.024995888288782922
Detector,0.2,7,10,100,0.4936482248064996,0.024995965495189124
Liar,0.2,7,0,100,7.6392384007044045,0.20194565917054064
Liar,0.2,7,1,100,7.478275520301315,0.21842831809031904
Liar,0.2,7,2,100,7.113851591841946,0.25416350051300385
Liar,0.2,7,3,100,6.760261680168862,0.2811244242215804
Liar,0.2,7,4,100,6.71260000178772,0.2560549964025957
Liar,0.2,7,5,100,5.737285889434122,0.09844628905167022
Liar,0.2,7,6,100,6.191796210322766,0.03497561599295836
Liar,0.2,7,7,100,7.2252275198766505,0.03105321104757729
Liar,0.2,7,8,100,8.053545331084342,0.006388783781156641
Liar,0.2,7,9,100,9.005279579518808,6.369932806969301e-4
Liar,0.2,7,10,100,9.999519700754853,5.592604243445737e-5
Detector2,0.2,7,0,100,0.028072801767606587,0.0027284719568523253
Detector2,0.2,7,1,100,0.010190277671876408,0.0010086435912846465
Detector2,0.2,7,2,100,0.009737249119919465,9.642435099496093e-4
Detector2,0.2,7,3,100,0.023372150908163348,0.0022825893470089387
Detector2,0.2,7,4,100,0.09262447251772786,0.008404517960854053
Detector2,0.2,7,5,100,0.29442028515475627,0.020773698084414826
Detector2,0.2,7,6,100,0.4117624290609716,0.024221413107477992
Detector2,0.2,7,7,100,0.28037285912672555,0.020176391899183084
Detector2,0.2,7,8,100,0.3926332711310391,0.023847238553197904
Detector2,0.2,7,9,100,0.5133367937032348,0.024982212993371736
Detector2,0.2,7,10,100,0.556400716284012,0.024681895920265037
Detector,0.2,8,0,100,0.03162209548138805,0.0030622138558754025
Detector,0.2,8,1,100,0.031154692943171452,0.0030184078050788155
Detector,0.2,8,2,100,0.03136490062074253,0.0030381143629793473
Detector,0.2,8,3,100,0.03357906551636504,0.00324515118754127
Detector,0.2,8,4,100,0.07311031353959119,0.006776519559373385
Detector,0.2,8,5,100,0.44081714803417676,0.024649739003319147
Detector,0.2,8,6,100,0.5145100171373134,0.024978945940267488
Detector,0.2,8,7,100,0.4142336546758037,0.024264413400973073
Detector,0.2,8,8,100,0.43127450208498336,0.024527680593633305
Detector,0.2,8,9,100,0.4317311188698547,0.02453393598692381
Detector,0.2,8,10,100,0.431776898293612,0.024534560839355984
Liar,0.2,8,0,100,7.697649083370265,0.18541094704383504
Liar,0.2,8,1,100,7.478936646353759,0.20830345806879805
Liar,0.2,8,2,100,7.037817214719438,0.2474567483366501
Liar,0.2,8,3,100,6.591068760829355,0.2701227041391769
Liar,0.2,8,4,100,6.435877237505857,0.24274241591060272
Liar,0.2,8,5,100,5.487355199739721,0.06682136355523707
Liar,0.2,8,6,100,6.085776287158774,0.01742937255537049
Liar,0.2,8,7,100,7.070856921511981,0.013421266609650425
Liar,0.2,8,8,100,8.025358871596023,0.003190821086080156
Liar,0.2,8,9,100,9.00244249542991,3.0977061255804596e-4
Liar,0.2,8,10,100,9.999788368876535,2.590862776188721e-5
