role,p,decay,ks,n,val,se,mor
Detector2,0.2,NA,0,50,0.28428625035043503,0.028774660861079535,1
Detector2,0.2,NA,1,50,0.12941210281418136,0.01593318201111554,1
Detector2,0.2,NA,2,50,0.3294071510704403,0.031239706048840663,1
Detector2,0.2,NA,3,50,0.20650078007145597,0.023173049992021983,1
Detector2,0.2,NA,4,50,0.1809270982440142,0.020957581981655354,1
Detector2,0.2,NA,5,50,0.24878150706302352,0.026430133860810695,1
Detector2,0.2,NA,6,50,0.2850998044584756,0.028824204685776268,1
Detector2,0.2,NA,7,50,0.2973055517227427,0.029545037071630444,1
Detector2,0.2,NA,8,50,0.3029254759015371,0.029862764375845535,1
Detector2,0.2,NA,9,50,0.3209163221497634,0.0308198198809437,1
Detector2,0.2,NA,10,50,0.6385455954375138,0.03264077281193181,1
Detector,0.2,NA,0,50,0.47294478233358617,0.03525182077574526,2
Detector,0.2,NA,1,50,0.3751468195975578,0.03315081817629369,2
Detector,0.2,NA,2,50,0.45179088983844373,0.035026659096922104,2
Detector,0.2,NA,3,50,0.13624081971243018,0.01664236037434767,2
Detector,0.2,NA,4,50,0.14498173490924327,0.017530878609866667,2
Detector,0.2,NA,5,50,0.4080047796660008,0.03415847307112405,2
Detector,0.2,NA,6,50,0.44329850315021835,0.03490066094980468,2
Detector,0.2,NA,7,50,0.43947720532122175,0.034837311404496675,2
Detector,0.2,NA,8,50,0.39689296360022774,0.03385188000080941,2
Detector,0.2,NA,9,50,0.27969323287102077,0.028491443402524467,2
Detector,0.2,NA,10,50,0.13162312183926347,0.01616424544037796,2
Liar,0.2,NA,0,50,0.005303285677017104,0.001008296643466783,2
Liar,0.2,NA,1,50,0.8449447438791184,0.02987149904958225,2
Liar,0.2,NA,2,50,1.8898219525898339,0.035305619733797526,2
Liar,0.2,NA,3,50,1.6105939943042653,0.1530663291986249,2
Liar,0.2,NA,4,50,1.4112103678027776,0.15381642810170842,2
Liar,0.2,NA,5,50,2.2539743245969754,0.2750557684307314,2
Liar,0.2,NA,6,50,1.75851471443899,0.20605181382430773,2
Liar,0.2,NA,7,50,1.365697191949532,0.1550228503175833,2
Liar,0.2,NA,8,50,1.277774085119504,0.14384630500180345,2
Liar,0.2,NA,9,50,1.2674517831707177,0.14254196759598872,2
Liar,0.2,NA,10,50,1.267007778241629,0.14248614069502924,2
Detector2,0.2,NA,0,50,0.3910631870499121,0.033677059408860885,2
Detector2,0.2,NA,1,50,0.13182403009742102,0.01618517290899834,2
Detector2,0.2,NA,2,50,0.25756162955058975,0.0270431060232452,2
Detector2,0.2,NA,3,50,0.11563797735215348,0.01446257315966494,2
Detector2,0.2,NA,4,50,0.1424286441121602,0.017273589887452707,2
Detector2,0.2,NA,5,50,0.258594271476641,0.02711376546472777,2
Detector2,0.2,NA,6,50,0.32484526582209583,0.031016647687502084,2
Detector2,0.2,NA,7,50,0.3488245288338563,0.032123292119548945,2
Detector2,0.2,NA,8,50,0.3586482227237791,0.03252969440837116,2
Detector2,0.2,NA,9,50,0.38667477198678984,0.03353912011673772,2
Detector2,0.2,NA,10,50,0.5763871983824153,0.03453014486914818,2
Detector,0.2,NA,0,50,0.4332124012413146,0.03472451731265057,3
Detector,0.2,NA,1,50,0.1996714416344358,0.022599522629652598,3
Detector,0.2,NA,2,50,0.48651003880890725,0.03532960333485422,3
Detector,0.2,NA,3,50,0.05997676684498885,0.007973273030871522,3
Detector,0.2,NA,4,50,0.04075908478090274,0.005529261326432001,3
Detector,0.2,NA,5,50,0.14650373299276437,0.017683381426794896,3
Detector,0.2,NA,6,50,0.24472437568479868,0.026139525252512258,3
Detector,0.2,NA,7,50,0.2303602787469317,0.02507321743189367,3
Detector,0.2,NA,8,50,0.15970726171801852,0.01897886653658696,3
Detector,0.2,NA,9,50,0.0898315453214877,0.011562870129663054,3
Detector,0.2,NA,10,50,0.0542310379990012,0.0072535059599465,3
Liar,0.2,NA,0,50,0.002893188390436572,4.079644040999259e-4,3
Liar,0.2,NA,1,50,0.8847288539604127,0.0166336035040776,3
Liar,0.2,NA,2,50,1.9549834513877795,0.014492635185182576,3
Liar,0.2,NA,3,50,1.4677239503983535,0.16686768797887785,3
Liar,0.2,NA,4,50,1.3049334597223081,0.179726148040937,3
Liar,0.2,NA,5,50,1.3002778408293916,0.1896722662451748,3
Liar,0.2,NA,6,50,1.2804239465001412,0.18755143006345407,3
Liar,0.2,NA,7,50,1.0553080544902693,0.14856866182333378,3
Liar,0.2,NA,8,50,1.0170401064848005,0.1423916978280524,3
Liar,0.2,NA,9,50,1.0149166733824193,0.14205580740343457,3
Liar,0.2,NA,10,50,1.0148046817405378,0.1420386305607726,3
Detector2,0.2,NA,0,50,0.409587450260517,0.03419930020241279,3
Detector2,0.2,NA,1,50,0.1092333222502827,0.013760496455312417,3
Detector2,0.2,NA,2,50,0.21479457900928342,0.0238518244096733,3
Detector2,0.2,NA,3,50,0.0771036527105852,0.010063356955771822,3
Detector2,0.2,NA,4,50,0.08439903395221375,0.010928453675762454,3
Detector2,0.2,NA,5,50,0.14021507344809575,0.017049024253981283,3
Detector2,0.2,NA,6,50,0.2088243059734875,0.02336517193781396,3
Detector2,0.2,NA,7,50,0.24302987512434468,0.026016771415017226,3
Detector2,0.2,NA,8,50,0.26451259072417105,0.0275129139259709,3
Detector2,0.2,NA,9,50,0.3213544644095795,0.03084198573907847,3
Detector2,0.2,NA,10,50,0.39490012660651297,0.033793201107716796,3
Detector,0.2,NA,0,50,0.5524089707356584,0.034966896989946844,4
Detector,0.2,NA,1,50,0.38298147014812234,0.033418808864309736,4
Detector,0.2,NA,2,50,0.06751458453493094,0.008903374580054772,4
Detector,0.2,NA,3,50,0.021303938797589267,0.0029486467311642442,4
Detector,0.2,NA,4,50,0.02333205016977891,0.0032226625752924338,4
Detector,0.2,NA,5,50,0.036312897299797704,0.004948937235585629,4
Detector,0.2,NA,6,50,0.06271040186067775,0.008312437233386311,4
Detector,0.2,NA,7,50,0.061217517637137786,0.00812747589197888,4
Detector,0.2,NA,8,50,0.04817952998856351,0.006485337730984987,4
Detector,0.2,NA,9,50,0.03861867774262978,0.00525058965065219,4
Detector,0.2,NA,10,50,0.03002786089967084,0.0041190650753746404,4
Liar,0.2,NA,0,50,1.619784758501642e-4,1.903521801352846e-5,4
Liar,0.2,NA,1,50,0.9976415472264011,0.0015504299908315543,4
Liar,0.2,NA,2,50,1.652843075942006,0.044364982351201086,4
Liar,0.2,NA,3,50,1.3988581725949074,0.13776692173402774,4
Liar,0.2,NA,4,50,1.0004768550633798,0.14577579275336824,4
Liar,0.2,NA,5,50,0.7515089348071569,0.11960671783047327,4
Liar,0.2,NA,6,50,0.6786228047537908,0.10892409953593811,4
Liar,0.2,NA,7,50,0.6631399862956071,0.1065819605142983,4
Liar,0.2,NA,8,50,0.6605086636165824,0.10617287312059885,4
Liar,0.2,NA,9,50,0.6601029577151133,0.10610792979829216,4
Liar,0.2,NA,10,50,0.6600412152236622,0.10609785214496842,4
Detector2,0.2,NA,0,50,0.35047977560854465,0.03219368114613969,4
Detector2,0.2,NA,1,50,0.27250058997168775,0.028035937953262185,4
Detector2,0.2,NA,2,50,0.10673856533370434,0.013483882002123386,4
Detector2,0.2,NA,3,50,0.040787164350263964,0.005532908552917273,4
Detector2,0.2,NA,4,50,0.04733915468517846,0.006377842826396752,4
Detector2,0.2,NA,5,50,0.08814776886728957,0.011367128961220265,4
Detector2,0.2,NA,6,50,0.12792504848637629,0.01577699909325335,4
Detector2,0.2,NA,7,50,0.15863122417153944,0.018875134907547598,4
Detector2,0.2,NA,8,50,0.18667867682802178,0.021471968942369024,4
Detector2,0.2,NA,9,50,0.21073686890847418,0.023522167431632466,4
Detector2,0.2,NA,10,50,0.23045154737772514,0.025080176913499404,4
Detector,0.2,NA,0,50,0.4133458338008462,0.03429341394144485,5
Detector,0.2,NA,1,50,0.4997582684958738,0.03535533079549486,5
Detector,0.2,NA,2,50,0.08461514910188646,0.01095385134256234,5
Detector,0.2,NA,3,50,0.019654198436096733,0.0027248940941563453,5
Detector,0.2,NA,4,50,0.01824380397764405,0.002532993328675788,5
Detector,0.2,NA,5,50,0.020503161070856868,0.002840134190660684,5
Detector,0.2,NA,6,50,0.023766041956406123,0.0032811476036476543,5
Detector,0.2,NA,7,50,0.024165449560946073,0.0033349249697327147,5
Detector,0.2,NA,8,50,0.022726301082126074,0.003140942345932796,5
Detector,0.2,NA,9,50,0.02101570766021545,0.0029096097278591936,5
Detector,0.2,NA,10,50,0.019384809990765008,0.002688284094870251,5
Liar,0.2,NA,0,50,6.891683296745528e-5,9.417234561630273e-6,5
Liar,0.2,NA,1,50,0.9998732205705434,2.2011594304869922e-4,5
Liar,0.2,NA,2,50,1.8489585794136627,0.022630201040440123,5
Liar,0.2,NA,3,50,1.8741041823118998,0.10991740614882917,5
Liar,0.2,NA,4,50,1.220873693862483,0.11799502776174563,5
Liar,0.2,NA,5,50,0.7450809853392386,0.08975075782938817,5
Liar,0.2,NA,6,50,0.6217511727981463,0.08170986519948067,5
Liar,0.2,NA,7,50,0.5990424234059578,0.08020040385464146,5
Liar,0.2,NA,8,50,0.5953010884584873,0.07994586478383009,5
Liar,0.2,NA,9,50,0.5947141246987595,0.07990543131368531,5
Liar,0.2,NA,10,50,0.594624170042532,0.07989918574225267,5
Detector2,0.2,NA,0,50,0.5346725370401675,0.035185324450956,5
Detector2,0.2,NA,1,50,0.1541149141971818,0.01843618402307258,5
Detector2,0.2,NA,2,50,0.044465151376483616,0.00600871082274926,5
Detector2,0.2,NA,3,50,0.01583823909318448,0.0022043897315558864,5
Detector2,0.2,NA,4,50,0.017656739021656098,0.0024529503959319697,5
Detector2,0.2,NA,5,50,0.0385175539505124,0.00523739171699607,5
Detector2,0.2,NA,6,50,0.06624656789235456,0.008748036616342245,5
Detector2,0.2,NA,7,50,0.08124334230973956,0.010556094726574245,5
Detector2,0.2,NA,8,50,0.08739089651406494,0.011278880339218873,5
Detector2,0.2,NA,9,50,0.09140433263165491,0.011744984324497196,5
Detector2,0.2,NA,10,50,0.09490267389458723,0.012147550931149097,5
Detector,0.2,NA,0,50,0.5089378419606003,0.0353440416116097,6
Detector,0.2,NA,1,50,0.4479253948958727,0.03497183764640069,6
Detector,0.2,NA,2,50,0.033312393113243424,0.004554146337597703,6
Detector,0.2,NA,3,50,0.014101149790340727,0.001966083162376493,6
Detector,0.2,NA,4,50,0.013062637910923902,0.001823204888531659,6
Detector,0.2,NA,5,50,0.01344666927483098,0.0018760753981150867,6
Detector,0.2,NA,6,50,0.014119573705533068,0.0019686151673653208,6
Detector,0.2,NA,7,50,0.014203560852921841,0.001980156333464048,6
Detector,0.2,NA,8,50,0.013914432618256303,0.0019404171404132677,6
Detector,0.2,NA,9,50,0.01355935386002628,0.0018915810368103617,6
Detector,0.2,NA,10,50,0.013198063864439292,0.0018418540623829117,6
Liar,0.2,NA,0,50,2.647757969396948e-5,4.368069202899303e-6,6
Liar,0.2,NA,1,50,1.0001428583366627,4.6286632867661987e-5,6
Liar,0.2,NA,2,50,1.9265648249974237,0.011147878975556351,6
Liar,0.2,NA,3,50,2.3643917286668494,0.08133745906356322,6
Liar,0.2,NA,4,50,1.8995809346299963,0.1510949424931589,6
Liar,0.2,NA,5,50,1.1215026091933582,0.11466462278957784,6
Liar,0.2,NA,6,50,0.8103705005751016,0.08846629264913611,6
Liar,0.2,NA,7,50,0.7470856403326621,0.08286324041336397,6
Liar,0.2,NA,8,50,0.7364390868716731,0.08191356964010113,6
Liar,0.2,NA,9,50,0.7347433700760244,0.08176114811121428,6
Liar,0.2,NA,10,50,0.7344801383145261,0.08173733135637083,6
Detector2,0.2,NA,0,50,0.410706901351781,0.034227750174828035,6
Detector2,0.2,NA,1,50,0.19177595995315538,0.021920019049613645,6
Detector2,0.2,NA,2,50,0.04398027780439151,0.0059462041783965806,6
Detector2,0.2,NA,3,50,0.011304241899602765,0.0015805895675224022,6
Detector2,0.2,NA,4,50,0.006935285921631578,9.739954295530694e-4,6
Detector2,0.2,NA,5,50,0.01252928623536645,0.0017497079014060068,6
Detector2,0.2,NA,6,50,0.02193959239594629,0.003034654348164843,6
Detector2,0.2,NA,7,50,0.02690167800941381,0.0037021251140830747,6
Detector2,0.2,NA,8,50,0.0284010148485855,0.0039024370771627522,6
Detector2,0.2,NA,9,50,0.029150001462999616,0.00400226382077937,6
Detector2,0.2,NA,10,50,0.02980859195560245,0.004089911251126471,6
Detector,0.2,NA,0,50,0.6063837303811062,0.03375480313025472,7
Detector,0.2,NA,1,50,0.35680595147605326,0.03245555983527989,7
Detector,0.2,NA,2,50,0.02005521908847661,0.002779354943083907,7
Detector,0.2,NA,3,50,0.011517996125162654,0.001610129077155567,7
Detector,0.2,NA,4,50,0.010783947894723438,0.001508634147819466,7
Detector,0.2,NA,5,50,0.010802881289311136,0.0015112539335612708,7
Detector,0.2,NA,6,50,0.01096730190240828,0.0015340003065998135,7
Detector,0.2,NA,7,50,0.010985187859166492,0.0015364742349994601,7
Detector,0.2,NA,8,50,0.010904570587665457,0.0015253227963484381,7
Detector,0.2,NA,9,50,0.010804549541533296,0.0015114847622877214,7
Detector,0.2,NA,10,50,0.010700382496488317,0.001497070116221162,7
Liar,0.2,NA,0,50,1.7691639662907844e-5,1.7200113344433407e-6,7
Liar,0.2,NA,1,50,0.999952356540507,2.8129215733777615e-5,7
Liar,0.2,NA,2,50,1.956940169934995,0.004711560356809363,7
Liar,0.2,NA,3,50,2.5677565236261306,0.044251234925576116,7
Liar,0.2,NA,4,50,2.128114725939124,0.14590573452982356,7
Liar,0.2,NA,5,50,1.131641612926069,0.1356954143013232,7
Liar,0.2,NA,6,50,0.5769052037409115,0.08841722778153845,7
Liar,0.2,NA,7,50,0.4475067860411477,0.07713835411815928,7
Liar,0.2,NA,8,50,0.42538608509767434,0.07527498066965453,7
Liar,0.2,NA,9,50,0.42187427150960555,0.07497734659114752,7
Liar,0.2,NA,10,50,0.42133145875475153,0.07493075928719754,7
Detector2,0.2,NA,0,50,0.3514655220371969,0.03223523163981417,7
Detector2,0.2,NA,1,50,0.18051183241980062,0.02092008091451474,7
Detector2,0.2,NA,2,50,0.03916860365415252,0.005322311303362792,7
Detector2,0.2,NA,3,50,0.008928224770514352,0.0012513685073297478,7
Detector2,0.2,NA,4,50,0.0034404771618234084,4.848829582667858e-4,7
Detector2,0.2,NA,5,50,0.003881284782674197,5.467661340515414e-4,7
Detector2,0.2,NA,6,50,0.006229865916529586,8.755473504019949e-4,7
Detector2,0.2,NA,7,50,0.007565934980725176,0.0010618893508548728,7
Detector2,0.2,NA,8,50,0.007951231608208008,0.0011155330049139555,7
Detector2,0.2,NA,9,50,0.008136820609845056,0.0011413570022147876,7
Detector2,0.2,NA,10,50,0.008309525181511249,0.0011653794295313218,7
Detector,0.2,NA,0,50,0.5343589666387665,0.03518838569105351,8
Detector,0.2,NA,1,50,0.3445748880214356,0.03193902824513702,8
Detector,0.2,NA,2,50,0.023786859554905945,0.00328395165839811,8
Detector,0.2,NA,3,50,0.018649623949537224,0.002588267566231941,8
Detector,0.2,NA,4,50,0.018094092820762454,0.0025125903326712563,8
Detector,0.2,NA,5,50,0.018018740420589416,0.002502318728234176,8
Detector,0.2,NA,6,50,0.018039369362672374,0.0025051309062465617,8
Detector,0.2,NA,7,50,0.01803902484974812,0.0025050839425545144,8
Detector,0.2,NA,8,50,0.018017094021665233,0.0025020942827038333,8
Detector,0.2,NA,9,50,0.017990592384076205,0.0024984813382924365,8
Detector,0.2,NA,10,50,0.017962966755101388,0.0024947149496792453,8
Liar,0.2,NA,0,50,5.0480828688325225e-6,7.02363108728004e-7,8
Liar,0.2,NA,1,50,0.9999895040542225,1.1738550473237768e-5,8
Liar,0.2,NA,2,50,1.9884064401403392,0.0017869255942669026,8
Liar,0.2,NA,3,50,2.868827605125783,0.018822599781239076,8
Liar,0.2,NA,4,50,3.132798905047453,0.10334381522492715,8
Liar,0.2,NA,5,50,2.246070377864991,0.16503367264614882,8
Liar,0.2,NA,6,50,1.1037625381350722,0.10616641855879906,8
Liar,0.2,NA,7,50,0.7117739789139873,0.08238117150233601,8
Liar,0.2,NA,8,50,0.638687173869935,0.07851019489772218,8
Liar,0.2,NA,9,50,0.6269138180167363,0.07790248645248651,8
Liar,0.2,NA,10,50,0.6250878571370485,0.07780718725356899,8
Detector2,0.2,NA,0,50,0.33323529511968347,0.03142234512775282,8
Detector2,0.2,NA,1,50,0.1469969944145509,0.01773266519057177,8
Detector2,0.2,NA,2,50,0.032557178979219524,0.004454378025237048,8
Detector2,0.2,NA,3,50,0.00713403026483709,0.0010017066821409566,8
Detector2,0.2,NA,4,50,0.0022272319519618744,3.1427663387204307e-4,8
Detector2,0.2,NA,5,50,0.0014005491808994238,1.9779016127443035e-4,8
Detector2,0.2,NA,6,50,0.001702627686624099,2.4037794443614884e-4,8
Detector2,0.2,NA,7,50,0.0019808478715920693,2.795792892813639e-4,8
Detector2,0.2,NA,8,50,0.0020791650254718204,2.93426983515421e-4,8
Detector2,0.2,NA,9,50,0.002140217185689415,3.02024632334006e-4,8
Detector2,0.2,NA,10,50,0.002204166923592739,3.1102920100344245e-4,8
Detector,0.2,NA,0,50,0.4708321869115849,0.03523502323956772,9
Detector,0.2,NA,1,50,0.38102338739986874,0.033353458336015905,9
Detector,0.2,NA,2,50,0.01973702616327892,0.0027361462902453413,9
Detector,0.2,NA,3,50,0.014895921612013792,0.0020752216669056743,9
Detector,0.2,NA,4,50,0.014338385255195738,0.001998679172579005,9
Detector,0.2,NA,5,50,0.014226015098882487,0.0019832415649807165,9
Detector,0.2,NA,6,50,0.014205049697794818,0.0019803609063655243,9
Detector,0.2,NA,7,50,0.014199178616387266,0.001979554193995827,9
Detector,0.2,NA,8,50,0.014192482216289463,0.001978634067311918,9
Detector,0.2,NA,9,50,0.014185246810646375,0.0019776398636853383,9
Detector,0.2,NA,10,50,0.014177735512513686,0.0019766077345203087,9
Liar,0.2,NA,0,50,2.630114456708125e-6,2.843952959770346e-7,9
Liar,0.2,NA,1,50,0.9999961055187767,3.022972867609145e-6,9
Liar,0.2,NA,2,50,1.9934488252891722,7.019338667005035e-4,9
Liar,0.2,NA,3,50,2.9247467789224704,0.007682373821731809,9
Liar,0.2,NA,4,50,3.3928872370602,0.05793196686784223,9
Liar,0.2,NA,5,50,2.5612042873926115,0.17412808663521498,9
Liar,0.2,NA,6,50,1.2476253889833628,0.14855420390672078,9
Liar,0.2,NA,7,50,0.6306391474927227,0.09278463250484754,9
Liar,0.2,NA,8,50,0.4984954731475334,0.07972813998069156,9
Liar,0.2,NA,9,50,0.47666926439958546,0.07757533072844576,9
Liar,0.2,NA,10,50,0.473270735168812,0.07723796093205064,9
Detector2,0.2,NA,0,50,0.2683566225197167,0.027766859390042902,9
Detector2,0.2,NA,1,50,0.1510347140822079,0.018133502978029847,9
Detector2,0.2,NA,2,50,0.0277421004446574,0.003814484180496087,9
Detector2,0.2,NA,3,50,0.005914125913041296,8.31437229022269e-4,9
Detector2,0.2,NA,4,50,0.0017179846316729504,2.4254231554679846e-4,9
Detector2,0.2,NA,5,50,7.464796729583145e-4,1.0548936326200876e-4,9
Detector2,0.2,NA,6,50,5.981901524308651e-4,8.454625763441531e-5,9
Detector2,0.2,NA,7,50,6.19495521422912e-4,8.755562288385353e-5,9
Detector2,0.2,NA,8,50,6.357421766020945e-4,8.98503628293405e-5,9
Detector2,0.2,NA,9,50,6.487128027734374e-4,9.168233026772856e-5,9
Detector2,0.2,NA,10,50,6.62976098193031e-4,9.369681899733708e-5,9
Detector,0.2,NA,0,50,0.49433935604818774,0.035350807510373006,10
Detector,0.2,NA,1,50,0.2792067866143673,0.02846109841927156,10
Detector,0.2,NA,2,50,0.02182129114606617,0.0030186561586875173,10
Detector,0.2,NA,3,50,0.018440699327154378,0.002559817048438769,10
Detector,0.2,NA,4,50,0.018022716587709584,0.002502860776530957,10
Detector,0.2,NA,5,50,0.01793154795269135,0.0024904311497566927,10
Detector,0.2,NA,6,50,0.0179085289069351,0.0024872924383233415,10
Detector,0.2,NA,7,50,0.017903013929601214,0.002486540433445389,10
Detector,0.2,NA,8,50,0.017900409699326627,0.0024861853258461345,10
Detector,0.2,NA,9,50,0.017898116655130823,0.0024858726493662093,10
Detector,0.2,NA,10,50,0.01789581008443977,0.0024855581269308583,10
Liar,0.2,NA,0,50,7.755361461657319e-7,1.0740865655761387e-7,10
Liar,0.2,NA,1,50,0.9999968988361826,1.5639168930026215e-6,10
Liar,0.2,NA,2,50,1.9981468843588623,2.6172483222910086e-4,10
Liar,0.2,NA,3,50,2.978177666102451,0.0029093074274581217,10
Liar,0.2,NA,4,50,3.79767756312153,0.025641068754261788,10
Liar,0.2,NA,5,50,3.7788177260162654,0.1306392227369017,10
Liar,0.2,NA,6,50,2.4514837558513802,0.19491278902449327,10
Liar,0.2,NA,7,50,1.1186758275749011,0.11579616775253539,10
Liar,0.2,NA,8,50,0.7024056550007867,0.08461602713450819,10
Liar,0.2,NA,9,50,0.6277386190543467,0.07938183479187139,10
Liar,0.2,NA,10,50,0.6159651792449099,0.07856935661450598,10
Detector2,0.2,NA,0,50,0.33059926871273065,0.031297025870404505,10
Detector2,0.2,NA,1,50,0.09302304698303579,0.011931685844032295,10
Detector2,0.2,NA,2,50,0.01912565518233764,0.0026530454798784865,10
Detector2,0.2,NA,3,50,0.004071661366049226,5.734753289969714e-4,10
Detector2,0.2,NA,4,50,0.0011622402176918096,1.6417455556290666e-4,10
Detector2,0.2,NA,5,50,4.2808126517105723e-4,6.0513917131927425e-5,10
Detector2,0.2,NA,6,50,2.3439521523360067e-4,3.314071938660323e-5,10
Detector2,0.2,NA,7,50,2.0226693609817913e-4,2.8599078606684965e-5,10
Detector2,0.2,NA,8,50,2.006344736325524e-4,2.836830656664601e-5,10
Detector2,0.2,NA,9,50,2.0365018166683646e-4,2.8794619665318677e-5,10
Detector2,0.2,NA,10,50,2.0789548661402296e-4,2.9394749366126257e-5,10
Detector,0.2,NA,0,50,0.37997394292313064,0.03331798702697298,11
Detector,0.2,NA,1,50,0.2558332427035565,0.02692416473674197,11
Detector,0.2,NA,2,50,0.026925996874109546,0.003705379196403533,11
Detector,0.2,NA,3,50,0.023982754753024367,0.0033103320248466564,11
Detector,0.2,NA,4,50,0.02360720948532055,0.003259749412522712,11
Detector,0.2,NA,5,50,0.02352194019076177,0.003248258838909996,11
Detector,0.2,NA,6,50,0.023497768872688916,0.0032450012277058246,11
Detector,0.2,NA,7,50,0.023492249875333472,0.0032442573995166203,11
Detector,0.2,NA,8,50,0.023490990359799725,0.0032440876458889106,11
Detector,0.2,NA,9,50,0.023490331153753527,0.003243998799947716,11
Detector,0.2,NA,10,50,0.023489728634557536,0.00324391759399362,11
Liar,0.2,NA,0,50,2.3700760667197882e-7,3.9413247312941894e-8,11
Liar,0.2,NA,1,50,0.9999980447451374,7.978435000500649e-7,11
Liar,0.2,NA,2,50,1.9994257712361772,9.358456805616568e-5,11
Liar,0.2,NA,3,50,2.9931433577658146,0.0010414955630082471,11
Liar,0.2,NA,4,50,3.9326201449600826,0.009786405780464871,11
Liar,0.2,NA,5,50,4.479193034714401,0.06904840123676938,11
Liar,0.2,NA,6,50,3.751063494882807,0.19778585789877684,11
Liar,0.2,NA,7,50,1.9646865780439151,0.1588180359583064,11
Liar,0.2,NA,8,50,0.9789441787584349,0.09372663433589301,11
Liar,0.2,NA,9,50,0.7655144900876502,0.07964526119545613,11
Liar,0.2,NA,10,50,0.7307413675044981,0.07742824032626555,11
Detector2,0.2,NA,0,50,0.2552812433059712,0.026886000131849042,11
Detector2,0.2,NA,1,50,0.10378003135727537,0.013153563071858118,11
Detector2,0.2,NA,2,50,0.019035526882028583,0.002640785818376394,11
Detector2,0.2,NA,3,50,0.0039901791006200175,5.620448957788331e-4,11
Detector2,0.2,NA,4,50,0.0011239512840970265,1.587720620815002e-4,11
Detector2,0.2,NA,5,50,3.685534404491479e-4,5.210211789971305e-5,11
